episode,episode_seed,return,epsilon,replay_size,total_steps,episode_updates,mean_loss,elapsed_sec,difficulty,wall_obstacles,max_steps,box_speed
808,807,-2217.000000,0.050000,100000,761386,1000,39.07008007,12409.83,3,1,1000,2
809,808,-12418.000000,0.050000,100000,762386,1000,39.44388288,12423.80,3,1,1000,2
810,809,-12309.000000,0.050000,100000,763386,1000,39.52018216,12437.50,3,1,1000,2
811,810,1301.000000,0.050000,100000,764386,1000,40.39710224,12451.28,3,1,1000,2
812,811,-381.000000,0.050000,100000,765386,1000,40.39884753,12464.95,3,1,1000,2
813,812,471.000000,0.050000,100000,766386,1000,40.59951107,12478.12,3,1,1000,2
814,813,-1954.000000,0.050000,100000,767386,1000,39.99516220,12492.42,3,1,1000,2
815,814,2875.000000,0.050000,100000,767591,205,39.81255961,12495.40,3,1,1000,2
816,815,2485.000000,0.050000,100000,767693,102,40.24753107,12496.91,3,1,1000,2
817,816,-4719.000000,0.050000,100000,768693,1000,40.03204754,12510.71,3,1,1000,2
818,817,-6672.000000,0.050000,100000,769693,1000,40.03570210,12524.07,3,1,1000,2
819,818,-40120.000000,0.050000,100000,770693,1000,40.32712622,12537.60,3,1,1000,2
820,819,743.000000,0.050000,100000,771693,1000,40.55575202,12551.34,3,1,1000,2
821,820,-23621.000000,0.050000,100000,772693,1000,40.77254889,12565.03,3,1,1000,2
822,821,-29356.000000,0.050000,100000,773693,1000,40.75355183,12578.13,3,1,1000,2
823,822,516.000000,0.050000,100000,774693,1000,41.18500665,12591.43,3,1,1000,2
824,823,-28500.000000,0.050000,100000,775693,1000,40.98119875,12605.74,3,1,1000,2
825,824,-32453.000000,0.050000,100000,776693,1000,41.80081492,12619.66,3,1,1000,2
826,825,-8079.000000,0.050000,100000,777693,1000,41.45221207,12633.63,3,1,1000,2
827,826,3956.000000,0.050000,100000,778693,1000,41.57457584,12647.32,3,1,1000,2
828,827,-10292.000000,0.050000,100000,779693,1000,41.83495889,12661.01,3,1,1000,2
829,828,6749.000000,0.050000,100000,780693,1000,41.14861712,12674.69,3,1,1000,2
830,829,3070.000000,0.050000,100000,781693,1000,40.58787287,12688.25,3,1,1000,2
831,830,-6967.000000,0.050000,100000,782693,1000,40.43069883,12701.70,3,1,1000,2
832,831,-34866.000000,0.050000,100000,783693,1000,39.14209443,12714.95,3,1,1000,2
833,832,-11910.000000,0.050000,100000,784693,1000,39.61933312,12728.86,3,1,1000,2
834,833,2825.000000,0.050000,100000,784844,151,39.09136456,12731.11,3,1,1000,2
835,834,2381.000000,0.050000,100000,784952,108,39.99601670,12732.69,3,1,1000,2
836,835,-1935.000000,0.050000,100000,785952,1000,38.98289272,12746.76,3,1,1000,2
837,836,800.000000,0.050000,100000,786952,1000,39.52119184,12760.48,3,1,1000,2
838,837,-21850.000000,0.050000,100000,787952,1000,39.92256496,12774.35,3,1,1000,2
839,838,810.000000,0.050000,100000,788952,1000,40.29783484,12787.93,3,1,1000,2
840,839,-271.000000,0.050000,100000,789952,1000,39.76409791,12801.14,3,1,1000,2
841,840,-3679.000000,0.050000,100000,790952,1000,39.41877535,12815.33,3,1,1000,2
842,841,-8199.000000,0.050000,100000,791952,1000,39.55146428,12829.30,3,1,1000,2
843,842,-14822.000000,0.050000,100000,792952,1000,39.36192982,12843.67,3,1,1000,2
844,843,-19953.000000,0.050000,100000,793952,1000,39.39396003,12858.43,3,1,1000,2
845,844,4560.000000,0.050000,100000,794336,384,40.30991106,12864.36,3,1,1000,2
846,845,-112.000000,0.050000,100000,795336,1000,39.69712905,12878.55,3,1,1000,2
847,846,1461.000000,0.050000,100000,796336,1000,40.49453005,12892.51,3,1,1000,2
848,847,-5593.000000,0.050000,100000,797336,1000,39.70484048,12906.24,3,1,1000,2
849,848,2969.000000,0.050000,100000,797564,228,39.68499538,12909.56,3,1,1000,2
850,849,-19525.000000,0.050000,100000,798564,1000,40.29250861,12922.95,3,1,1000,2
851,850,-28158.000000,0.050000,100000,799564,1000,40.30494757,12937.04,3,1,1000,2
852,851,-4843.000000,0.050000,100000,800564,1000,40.37910105,12950.81,3,1,1000,2
853,852,-8268.000000,0.050000,100000,801564,1000,40.33526479,12964.55,3,1,1000,2
854,853,-3230.000000,0.050000,100000,802564,1000,40.73279748,12978.24,3,1,1000,2
855,854,-4584.000000,0.050000,100000,803564,1000,40.57533301,12991.99,3,1,1000,2
856,855,-282.000000,0.050000,100000,804564,1000,41.85608223,13005.57,3,1,1000,2
857,856,2.000000,0.050000,100000,805564,1000,40.70723920,13019.03,3,1,1000,2
858,857,-6461.000000,0.050000,100000,806106,542,40.61525210,13026.60,3,1,1000,2
859,858,-3277.000000,0.050000,100000,807106,1000,40.09123562,13039.55,3,1,1000,2
860,859,-19083.000000,0.050000,100000,808106,1000,40.21850739,13053.86,3,1,1000,2
861,860,-9542.000000,0.050000,100000,809106,1000,41.83163834,13067.64,3,1,1000,2
862,861,-27072.000000,0.050000,100000,810106,1000,42.28128358,13080.77,3,1,1000,2
863,862,-8126.000000,0.050000,100000,810878,772,41.89686549,13091.63,3,1,1000,2
864,863,-40458.000000,0.050000,100000,811878,1000,40.94081126,13105.86,3,1,1000,2
865,864,-41291.000000,0.050000,100000,812878,1000,41.80659358,13119.57,3,1,1000,2
866,865,-4275.000000,0.050000,100000,813878,1000,40.75244748,13133.52,3,1,1000,2
867,866,-17099.000000,0.050000,100000,814878,1000,42.38041381,13147.39,3,1,1000,2
868,867,-2469.000000,0.050000,100000,815399,521,42.88737043,13154.65,3,1,1000,2
869,868,-5805.000000,0.050000,100000,815736,337,43.01096738,13159.52,3,1,1000,2
870,869,-6033.000000,0.050000,100000,816736,1000,43.46461506,13173.21,3,1,1000,2
871,870,-10421.000000,0.050000,100000,817736,1000,42.80328770,13186.96,3,1,1000,2
872,871,-3548.000000,0.050000,100000,818736,1000,43.17325997,13200.84,3,1,1000,2
873,872,-15706.000000,0.050000,100000,819736,1000,43.00135330,13214.57,3,1,1000,2
874,873,383.000000,0.050000,100000,820736,1000,42.82541858,13228.21,3,1,1000,2
875,874,-2823.000000,0.050000,100000,821677,941,41.76394398,13241.02,3,1,1000,2
876,875,-9203.000000,0.050000,100000,822677,1000,42.30460583,13254.93,3,1,1000,2
877,876,3836.000000,0.050000,100000,823212,535,42.82016756,13262.46,3,1,1000,2
878,877,-1598.000000,0.050000,100000,824212,1000,42.02907192,13276.25,3,1,1000,2
879,878,-26700.000000,0.050000,100000,825212,1000,42.30740071,13290.61,3,1,1000,2
880,879,-33080.000000,0.050000,100000,826212,1000,42.52620286,13304.62,3,1,1000,2
881,880,1252.000000,0.050000,100000,827133,921,42.59588715,13317.35,3,1,1000,2
882,881,-3260.000000,0.050000,100000,828133,1000,42.09610099,13331.41,3,1,1000,2
883,882,-12685.000000,0.050000,100000,829133,1000,43.13564089,13345.20,3,1,1000,2
884,883,-23949.000000,0.050000,100000,830133,1000,43.05516179,13358.50,3,1,1000,2
885,884,-17137.000000,0.050000,100000,831133,1000,44.38291729,13372.54,3,1,1000,2
886,885,3209.000000,0.050000,100000,832133,1000,45.08496536,13386.07,3,1,1000,2
887,886,3018.000000,0.050000,100000,833133,1000,43.82381576,13399.97,3,1,1000,2
888,887,-2326.000000,0.050000,100000,833461,328,43.78525033,13404.32,3,1,1000,2
889,888,-22084.000000,0.050000,100000,834461,1000,45.28040235,13418.24,3,1,1000,2
890,889,-15606.000000,0.050000,100000,835461,1000,44.92850097,13432.26,3,1,1000,2
891,890,-27704.000000,0.050000,100000,836461,1000,45.76289113,13446.24,3,1,1000,2
892,891,-36859.000000,0.050000,100000,837461,1000,45.54312266,13460.03,3,1,1000,2
893,892,-36522.000000,0.050000,100000,838461,1000,47.46684071,13474.42,3,1,1000,2
894,893,7062.000000,0.050000,100000,839327,866,46.75704024,13486.18,3,1,1000,2
895,894,523.000000,0.050000,100000,839700,373,46.23247543,13491.76,3,1,1000,2
896,895,-17901.000000,0.050000,100000,840700,1000,48.11257633,13506.09,3,1,1000,2
897,896,-7784.000000,0.050000,100000,841700,1000,48.40318929,13520.06,3,1,1000,2
898,897,1018.000000,0.050000,100000,842700,1000,49.81461385,13533.66,3,1,1000,2
899,898,7265.000000,0.050000,100000,843700,1000,49.91227608,13547.24,3,1,1000,2
900,899,-30859.000000,0.050000,100000,844700,1000,49.52377432,13560.92,3,1,1000,2
901,900,2837.000000,0.050000,100000,844853,153,48.85284987,13563.36,3,1,1000,2
902,901,-10077.000000,0.050000,100000,845853,1000,49.29947717,13577.27,3,1,1000,2
903,902,2508.000000,0.050000,100000,845997,144,50.31679420,13579.40,3,1,1000,2
904,903,4890.000000,0.050000,100000,846997,1000,50.24885566,13593.13,3,1,1000,2
905,904,-21964.000000,0.050000,100000,847997,1000,50.10082952,13607.33,3,1,1000,2
906,905,-28127.000000,0.050000,100000,848997,1000,49.98003131,13621.15,3,1,1000,2
907,906,-22203.000000,0.050000,100000,849997,1000,49.35346304,13634.85,3,1,1000,2
908,907,-14375.000000,0.050000,100000,850997,1000,50.97586878,13648.90,3,1,1000,2
909,908,-6711.000000,0.050000,100000,851997,1000,50.33532659,13662.74,3,1,1000,2
910,909,-2397.000000,0.050000,100000,852997,1000,51.45835168,13676.59,3,1,1000,2
911,910,-24209.000000,0.050000,100000,853997,1000,49.52811842,13690.45,3,1,1000,2
912,911,2713.000000,0.050000,100000,854997,1000,49.74270606,13703.92,3,1,1000,2
913,912,-8510.000000,0.050000,100000,855997,1000,49.31134773,13717.88,3,1,1000,2
914,913,4871.000000,0.050000,100000,856815,818,51.02543329,13729.08,3,1,1000,2
915,914,-5080.000000,0.050000,100000,857815,1000,50.38275796,13742.84,3,1,1000,2
916,915,-20384.000000,0.050000,100000,858815,1000,50.09449679,13756.48,3,1,1000,2
917,916,-1097.000000,0.050000,100000,859815,1000,49.94155408,13770.12,3,1,1000,2
918,917,-5163.000000,0.050000,100000,860815,1000,50.93849969,13783.08,3,1,1000,2
919,918,-35351.000000,0.050000,100000,861815,1000,50.57460272,13796.74,3,1,1000,2
920,919,-2924.000000,0.050000,100000,862815,1000,50.82581010,13810.23,3,1,1000,2
921,920,2306.000000,0.050000,100000,862848,33,48.43754052,13810.75,3,1,1000,2
922,921,2286.000000,0.050000,100000,862918,70,50.69352439,13811.80,3,1,1000,2
923,922,-13838.000000,0.050000,100000,863918,1000,51.22132093,13825.65,3,1,1000,2
924,923,-37777.000000,0.050000,100000,864918,1000,51.67539151,13839.73,3,1,1000,2
925,924,-7849.000000,0.050000,100000,865918,1000,50.82541661,13853.57,3,1,1000,2
926,925,-6273.000000,0.050000,100000,866918,1000,52.55457817,13867.48,3,1,1000,2
927,926,3642.000000,0.050000,100000,867918,1000,52.99777168,13881.27,3,1,1000,2
928,927,-25892.000000,0.050000,100000,868918,1000,53.58901649,13895.11,3,1,1000,2
929,928,2216.000000,0.050000,100000,868955,37,55.49251020,13895.66,3,1,1000,2
930,929,-29108.000000,0.050000,100000,869955,1000,53.62902047,13909.42,3,1,1000,2
931,930,-3219.000000,0.050000,100000,870955,1000,52.11755635,13923.17,3,1,1000,2
932,931,-31128.000000,0.050000,100000,871955,1000,49.63300693,13937.34,3,1,1000,2
933,932,-25387.000000,0.050000,100000,872955,1000,48.37892175,13950.69,3,1,1000,2
934,933,-12652.000000,0.050000,100000,873955,1000,45.74816517,13964.40,3,1,1000,2
935,934,-15070.000000,0.050000,100000,874955,1000,44.27114022,13977.90,3,1,1000,2
936,935,2634.000000,0.050000,100000,875955,1000,44.06723913,13991.53,3,1,1000,2
937,936,-8237.000000,0.050000,100000,876955,1000,43.31246925,14005.11,3,1,1000,2
938,937,-14091.000000,0.050000,100000,877955,1000,43.87262382,14019.02,3,1,1000,2
939,938,-10781.000000,0.050000,100000,878955,1000,42.13399181,14031.97,3,1,1000,2
940,939,-7108.000000,0.050000,100000,879955,1000,40.95282059,14046.13,3,1,1000,2
941,940,-24993.000000,0.050000,100000,880955,1000,38.95440349,14060.32,3,1,1000,2
942,941,-24152.000000,0.050000,100000,881955,1000,39.71518043,14074.36,3,1,1000,2
943,942,3056.000000,0.050000,100000,882955,1000,39.13018039,14088.11,3,1,1000,2
944,943,-2664.000000,0.050000,100000,883955,1000,38.70906356,14101.78,3,1,1000,2
945,944,-621.000000,0.050000,100000,884955,1000,39.18337947,14115.64,3,1,1000,2
946,945,3484.000000,0.050000,100000,885955,1000,38.98430125,14129.54,3,1,1000,2
947,946,-21571.000000,0.050000,100000,886955,1000,38.43246397,14142.91,3,1,1000,2
948,947,-19850.000000,0.050000,100000,887955,1000,37.28278193,14157.29,3,1,1000,2
949,948,-17187.000000,0.050000,100000,888955,1000,36.95078504,14171.16,3,1,1000,2
950,949,-25997.000000,0.050000,100000,889955,1000,37.45489308,14184.91,3,1,1000,2
951,950,-1403.000000,0.050000,100000,890624,669,38.09531801,14194.22,3,1,1000,2
952,951,-23271.000000,0.050000,100000,891624,1000,37.31599730,14207.56,3,1,1000,2
953,952,3107.000000,0.050000,100000,891984,360,37.63655875,14212.70,3,1,1000,2
954,953,2549.000000,0.050000,100000,892984,1000,37.86747412,14226.12,3,1,1000,2
955,954,3259.000000,0.050000,100000,893280,296,36.99238027,14230.59,3,1,1000,2
956,955,3912.000000,0.050000,100000,893702,422,36.24976922,14236.75,3,1,1000,2
957,956,-12089.000000,0.050000,100000,894702,1000,37.41269633,14250.60,3,1,1000,2
958,957,3066.000000,0.050000,100000,895190,488,37.48607042,14257.63,3,1,1000,2
959,958,-2004.000000,0.050000,100000,896190,1000,38.72592707,14271.40,3,1,1000,2
960,959,3882.000000,0.050000,100000,897190,1000,39.37346735,14284.89,3,1,1000,2
961,960,-15281.000000,0.050000,100000,898190,1000,39.48275713,14298.61,3,1,1000,2
962,961,3737.000000,0.050000,100000,898727,537,39.77574376,14306.10,3,1,1000,2
963,962,-13731.000000,0.050000,100000,899727,1000,39.55389791,14319.58,3,1,1000,2
964,963,4273.000000,0.050000,100000,900376,649,39.16350351,14328.47,3,1,1000,2
965,964,4302.000000,0.050000,100000,900873,497,39.31155586,14335.26,3,1,1000,2
966,965,-24690.000000,0.050000,100000,901873,1000,38.76750359,14349.26,3,1,1000,2
967,966,-34834.000000,0.050000,100000,902873,1000,38.74411717,14362.84,3,1,1000,2
968,967,204.000000,0.050000,100000,903873,1000,38.75903424,14376.66,3,1,1000,2
969,968,3389.000000,0.050000,100000,904873,1000,39.32627061,14390.59,3,1,1000,2
970,969,-9149.000000,0.050000,100000,905873,1000,39.43887499,14404.84,3,1,1000,2
971,970,-26595.000000,0.050000,100000,906873,1000,39.20664084,14417.54,3,1,1000,2
972,971,-5266.000000,0.050000,100000,907788,915,38.53374780,14430.02,3,1,1000,2
973,972,-5549.000000,0.050000,100000,908788,1000,39.70699926,14443.86,3,1,1000,2
974,973,-12623.000000,0.050000,100000,909788,1000,39.93185332,14457.38,3,1,1000,2
975,974,-24371.000000,0.050000,100000,910788,1000,39.11921318,14471.57,3,1,1000,2
976,975,-12217.000000,0.050000,100000,911788,1000,39.25338396,14485.62,3,1,1000,2
977,976,-33253.000000,0.050000,100000,912788,1000,37.97034454,14499.66,3,1,1000,2
978,977,2582.000000,0.050000,100000,913788,1000,38.38003674,14513.28,3,1,1000,2
979,978,781.000000,0.050000,100000,914788,1000,38.36911649,14526.96,3,1,1000,2
980,979,-6254.000000,0.050000,100000,915788,1000,38.08980734,14540.72,3,1,1000,2
981,980,2527.000000,0.050000,100000,916788,1000,38.15907497,14554.74,3,1,1000,2
982,981,-42224.000000,0.050000,100000,917788,1000,37.82103439,14569.12,3,1,1000,2
983,982,-14839.000000,0.050000,100000,918788,1000,36.72238907,14582.95,3,1,1000,2
984,983,-16161.000000,0.050000,100000,919788,1000,36.98048911,14597.05,3,1,1000,2
985,984,-20572.000000,0.050000,100000,920788,1000,37.05455378,14610.30,3,1,1000,2
986,985,-20818.000000,0.050000,100000,921788,1000,35.65915393,14624.00,3,1,1000,2
987,986,991.000000,0.050000,100000,922788,1000,35.14407963,14637.55,3,1,1000,2
988,987,-5857.000000,0.050000,100000,923788,1000,33.80200745,14651.82,3,1,1000,2
989,988,-10419.000000,0.050000,100000,924380,592,34.63060722,14660.08,3,1,1000,2
990,989,-20390.000000,0.050000,100000,925380,1000,33.89995463,14673.72,3,1,1000,2
991,990,1032.000000,0.050000,100000,926380,1000,34.67833184,14687.48,3,1,1000,2
992,991,2445.000000,0.050000,100000,926766,386,34.08099906,14693.11,3,1,1000,2
993,992,2593.000000,0.050000,100000,927004,238,33.98958168,14696.65,3,1,1000,2
994,993,807.000000,0.050000,100000,928004,1000,33.86024831,14710.47,3,1,1000,2
995,994,-9179.000000,0.050000,100000,929004,1000,33.66993814,14724.27,3,1,1000,2
996,995,-16530.000000,0.050000,100000,930004,1000,32.30912675,14737.93,3,1,1000,2
997,996,-27635.000000,0.050000,100000,931004,1000,33.16619444,14751.68,3,1,1000,2
998,997,3919.000000,0.050000,100000,932004,1000,32.85960164,14765.38,3,1,1000,2
999,998,-13458.000000,0.050000,100000,933004,1000,32.68961859,14779.19,3,1,1000,2
1000,999,-14589.000000,0.050000,100000,934004,1000,33.40007315,14792.92,3,1,1000,2
